date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-11-30,20,17,0.0,3.8,4,38,12:21 AM,01:36 PM,07:12 AM,05:22 PM,17,19,19,19,32,68,88,4.3,1005,20,10,186,19,76019
2018-12-01,21,14,0.0,8.7,5,36,01:26 AM,02:12 PM,07:13 AM,05:22 PM,4,17,17,17,37,2,42,0.0,1002,21,10,249,22,76019
2018-12-02,15,10,0.0,8.7,4,29,02:28 AM,02:46 PM,07:14 AM,05:22 PM,1,11,13,11,19,14,44,0.0,1011,15,10,206,13,76019
2018-12-03,12,8,0.0,8.7,4,22,03:30 AM,03:21 PM,07:15 AM,05:22 PM,0,8,10,8,18,33,50,0.0,1022,12,10,20,14,76019
2018-12-04,9,3,0.0,8.7,3,15,04:30 AM,03:57 PM,07:15 AM,05:22 PM,-3,3,6,3,12,14,56,0.0,1029,9,10,103,10,76019
2018-12-05,13,5,0.0,8.7,3,7,05:31 AM,04:34 PM,07:16 AM,05:22 PM,-2,6,8,6,13,5,51,0.0,1029,13,10,171,9,76019
2018-12-06,11,8,0.0,3.8,3,0,06:30 AM,05:15 PM,07:17 AM,05:22 PM,4,8,10,8,18,88,70,5.2,1024,11,9,140,12,76019
2018-12-07,8,6,0.0,3.8,2,0,07:28 AM,05:59 PM,07:18 AM,05:22 PM,6,5,8,5,22,100,88,34.4,1026,8,7,24,16,76019
2018-12-08,5,3,0.0,3.8,1,0,08:22 AM,06:46 PM,07:19 AM,05:23 PM,3,0,5,0,30,100,86,15.3,1025,5,8,178,22,76019
2018-12-09,9,1,0.0,8.7,3,7,09:14 AM,07:37 PM,07:19 AM,05:23 PM,0,1,5,1,21,34,72,0.0,1028,9,10,335,15,76019
2018-12-10,17,5,0.0,8.7,4,14,10:01 AM,08:28 PM,07:20 AM,05:23 PM,0,8,9,8,11,3,54,0.0,1029,17,10,271,7,76019
2018-12-11,15,6,0.0,8.7,4,21,10:44 AM,09:22 PM,07:21 AM,05:23 PM,2,8,10,8,28,22,58,0.0,1025,15,10,195,18,76019
2018-12-12,16,10,0.0,3.8,3,29,11:22 AM,10:16 PM,07:22 AM,05:23 PM,10,11,13,11,28,70,86,0.2,1015,16,10,186,18,76019
2018-12-13,18,8,0.0,5.4,3,36,11:57 AM,11:10 PM,07:22 AM,05:24 PM,11,13,14,13,26,84,85,11.4,1006,18,8,200,18,76019
2018-12-14,9,6,0.0,3.8,2,43,12:30 PM,No moonset,07:23 AM,05:24 PM,4,4,8,4,39,92,76,0.7,1016,9,9,339,28,76019
2018-12-15,15,4,0.0,8.7,4,51,01:02 PM,12:04 AM,07:24 AM,05:24 PM,-2,7,9,7,25,1,44,0.0,1023,15,10,315,16,76019
2018-12-16,17,10,0.0,8.7,4,58,01:33 PM,01:00 AM,07:24 AM,05:25 PM,-1,12,12,12,17,39,39,0.0,1024,17,10,213,9,76019
2018-12-17,14,8,0.0,8.7,3,65,02:05 PM,01:56 AM,07:25 AM,05:25 PM,2,10,11,10,10,57,56,0.0,1024,14,10,298,6,76019
2018-12-18,17,9,0.0,8.7,4,72,02:39 PM,02:54 AM,07:25 AM,05:25 PM,4,11,12,11,11,12,62,0.0,1019,17,10,160,7,76019
2018-12-19,15,10,0.0,3.8,3,80,03:16 PM,03:55 AM,07:26 AM,05:26 PM,10,11,12,11,14,95,88,4.0,1012,15,7,199,9,76019
2018-12-20,14,10,0.0,8.7,4,87,03:59 PM,04:59 AM,07:27 AM,05:26 PM,2,9,12,9,39,11,52,2.0,1015,14,10,325,26,76019
2018-12-21,15,7,0.0,8.7,4,94,04:48 PM,06:05 AM,07:27 AM,05:27 PM,-1,8,10,8,25,2,44,0.0,1017,15,10,260,14,76019
2018-12-22,18,10,0.0,8.7,4,100,05:44 PM,07:12 AM,07:28 AM,05:27 PM,2,11,13,11,32,13,47,0.0,1012,18,10,247,19,76019
2018-12-23,14,7,0.0,8.7,4,100,06:47 PM,08:16 AM,07:28 AM,05:28 PM,2,8,10,8,20,5,55,0.0,1026,14,10,144,14,76019
2018-12-24,15,5,0.0,8.7,4,84,07:54 PM,09:16 AM,07:28 AM,05:28 PM,4,8,10,8,22,17,67,0.0,1023,15,10,144,14,76019
2018-12-25,16,11,0.0,3.8,3,77,09:03 PM,10:09 AM,07:29 AM,05:29 PM,13,13,14,13,20,73,94,2.6,1018,16,9,149,12,76019
2018-12-26,18,15,0.0,3.8,4,69,10:11 PM,10:55 AM,07:29 AM,05:30 PM,15,16,16,16,44,90,89,43.4,1012,18,8,147,26,76019
2018-12-27,16,8,0.0,8.7,4,62,11:18 PM,11:37 AM,07:30 AM,05:30 PM,7,12,13,12,25,10,66,44.7,1008,16,9,244,18,76019
2018-12-28,8,3,0.0,8.7,3,55,No moonrise,12:14 PM,07:30 AM,05:31 PM,-3,2,5,2,19,3,54,0.0,1022,8,10,226,15,76019
2018-12-29,4,2,0.0,7.1,1,48,12:22 AM,12:49 PM,07:30 AM,05:32 PM,-4,-1,3,-1,19,37,60,0.0,1027,4,10,142,14,76019
2018-12-30,6,3,0.0,3.8,1,40,01:24 AM,01:24 PM,07:31 AM,05:32 PM,-1,3,4,3,8,90,68,2.5,1020,6,8,75,6,76019
2018-12-31,16,5,0.0,8.7,4,36,02:24 AM,01:59 PM,07:31 AM,05:33 PM,4,8,9,8,19,26,70,6.0,1011,16,10,238,14,76019
2019-01-01,4,2,0.0,3.8,1,26,03:24 AM,02:35 PM,07:31 AM,05:34 PM,-1,-1,4,-1,24,69,71,0.0,1026,4,10,61,19,76019
2019-01-02,3,0,0.0,3.8,1,19,04:22 AM,03:14 PM,07:31 AM,05:34 PM,-1,-3,2,-3,19,98,84,26.8,1025,3,7,94,15,76019
2019-01-03,4,2,0.0,3.8,1,11,05:20 AM,03:56 PM,07:31 AM,05:35 PM,1,-0,3,-0,19,99,88,20.9,1018,4,9,303,14,76019
2019-01-04,16,2,0.0,8.7,3,4,06:15 AM,04:41 PM,07:32 AM,05:36 PM,2,5,8,5,20,27,69,0.0,1017,16,10,291,12,76019
2019-01-05,22,10,0.0,8.7,5,0,07:08 AM,05:30 PM,07:32 AM,05:37 PM,5,13,14,13,14,0,56,0.0,1019,22,10,196,7,76019
2019-01-06,19,6,0.0,8.7,4,0,07:57 AM,06:21 PM,07:32 AM,05:38 PM,9,12,13,12,32,30,75,0.0,1017,19,10,185,17,76019
2019-01-07,22,15,0.0,8.7,4,3,08:41 AM,07:15 PM,07:32 AM,05:38 PM,11,18,19,18,28,36,67,0.2,1016,22,10,227,17,76019
2019-01-08,18,12,0.0,5.4,3,10,09:21 AM,08:08 PM,07:32 AM,05:39 PM,3,13,14,13,26,45,47,0.0,1023,18,10,162,11,76019
2019-01-09,14,8,0.0,8.7,4,18,09:58 AM,09:02 PM,07:32 AM,05:40 PM,-3,9,11,9,20,18,40,0.0,1033,14,10,44,11,76019
2019-01-10,9,8,0.0,5.4,2,25,10:31 AM,09:56 PM,07:32 AM,05:41 PM,-1,7,9,7,14,40,51,0.0,1026,9,10,131,10,76019
2019-01-11,10,7,0.0,3.8,2,32,11:03 AM,10:50 PM,07:32 AM,05:42 PM,4,6,9,6,29,77,72,13.9,1018,10,7,165,15,76019
2019-01-12,9,6,0.0,8.7,3,39,11:33 AM,11:45 PM,07:32 AM,05:43 PM,4,5,8,5,33,32,73,5.9,1018,9,10,280,17,76019
2019-01-13,7,2,0.0,8.7,3,47,12:04 PM,No moonset,07:32 AM,05:44 PM,-0,1,5,1,19,12,70,0.0,1030,7,10,281,13,76019
2019-01-14,9,2,0.0,8.7,3,54,12:35 PM,12:41 AM,07:31 AM,05:44 PM,-0,4,5,4,7,17,69,0.0,1032,9,10,196,6,76019
2019-01-15,9,3,0.0,5.4,2,61,01:10 PM,01:39 AM,07:31 AM,05:45 PM,2,4,6,4,14,34,76,0.0,1027,9,10,178,10,76019
2019-01-16,15,6,0.0,3.8,3,69,01:49 PM,02:39 AM,07:31 AM,05:46 PM,8,8,10,8,27,61,88,0.0,1022,15,9,190,16,76019
2019-01-17,15,10,0.0,8.7,4,76,02:33 PM,03:43 AM,07:31 AM,05:47 PM,8,11,12,11,25,19,77,0.0,1020,15,10,262,11,76019
2019-01-18,20,8,0.0,7.1,4,83,03:25 PM,04:48 AM,07:30 AM,05:48 PM,10,13,14,13,28,23,82,2.1,1012,20,10,165,18,76019
2019-01-19,5,2,0.0,8.7,1,90,04:23 PM,05:53 AM,07:30 AM,05:49 PM,-3,1,6,1,42,29,56,2.9,1019,5,10,319,33,76019
2019-01-20,8,0,0.0,8.7,2,98,05:30 PM,06:56 AM,07:30 AM,05:50 PM,-7,1,4,1,15,9,47,0.0,1028,8,10,262,11,76019
2019-01-21,14,4,0.0,8.7,3,100,06:40 PM,07:54 AM,07:29 AM,05:51 PM,1,5,8,5,36,19,63,0.0,1019,14,10,169,22,76019
2019-01-22,15,5,0.0,3.8,3,88,07:51 PM,08:45 AM,07:29 AM,05:52 PM,9,10,13,10,42,81,78,3.6,1012,15,8,206,24,76019
2019-01-23,7,-1,0.0,8.7,2,81,09:01 PM,09:31 AM,07:29 AM,05:53 PM,-8,-1,4,-1,29,7,44,0.1,1022,7,10,322,18,76019
2019-01-24,16,4,0.0,8.7,4,73,10:09 PM,10:11 AM,07:28 AM,05:54 PM,-3,7,9,7,14,9,44,0.0,1021,16,10,150,10,76019
2019-01-25,10,2,0.0,7.1,2,66,11:14 PM,10:49 AM,07:28 AM,05:55 PM,-2,4,6,4,13,30,59,0.0,1027,10,10,113,9,76019
2019-01-26,14,6,0.0,8.7,2,59,No moonrise,11:25 AM,07:27 AM,05:55 PM,-1,8,9,8,8,36,52,0.0,1024,14,10,112,6,76019
2019-01-27,18,7,0.0,8.7,4,51,12:17 AM,12:00 PM,07:27 AM,05:56 PM,-2,11,11,11,11,9,40,0.0,1021,18,10,297,8,76019
2019-01-28,15,7,0.0,8.7,4,44,01:18 AM,12:36 PM,07:26 AM,05:57 PM,0,8,10,8,31,26,51,0.0,1014,15,10,154,19,76019
2019-01-29,6,2,0.0,7.1,1,37,02:17 AM,01:14 PM,07:26 AM,05:58 PM,-8,2,4,2,15,24,40,0.0,1027,6,10,121,10,76019
2019-01-30,10,0,0.0,5.5,2,30,03:16 AM,01:55 PM,07:25 AM,05:59 PM,-5,3,5,3,17,50,52,0.0,1023,10,10,169,11,76019
2019-01-31,13,3,0.0,5.4,2,26,04:11 AM,02:39 PM,07:24 AM,06:00 PM,3,5,7,5,27,70,74,0.5,1021,13,9,173,15,76019
2019-02-01,17,9,0.0,6.9,3,8,05:04 AM,03:27 PM,07:24 AM,06:01 PM,11,13,13,13,20,74,90,0.4,1018,17,7,154,12,76019
2019-02-02,18,11,0.0,5.4,3,1,05:54 AM,04:16 PM,07:23 AM,06:02 PM,13,14,14,14,21,82,91,9.7,1017,18,9,161,12,76019
2019-02-03,21,15,0.0,5.4,4,0,06:39 AM,05:09 PM,07:22 AM,06:03 PM,15,16,17,16,30,80,88,1.4,1011,21,10,184,18,76019
2019-02-04,27,16,0.0,10.8,6,0,07:21 AM,06:03 PM,07:21 AM,06:04 PM,15,20,21,20,27,16,76,0.0,1010,27,10,212,16,76019
2019-02-05,22,17,0.0,5.4,4,0,07:58 AM,06:57 PM,07:21 AM,06:05 PM,17,20,20,20,27,65,86,2.2,1011,22,10,189,15,76019
2019-02-06,24,19,0.0,5.4,5,7,08:32 AM,07:51 PM,07:20 AM,06:06 PM,18,21,22,21,33,86,86,4.3,1009,24,10,191,18,76019
2019-02-07,13,2,0.0,10.9,2,14,09:05 AM,08:45 PM,07:19 AM,06:07 PM,3,6,10,6,37,23,63,3.9,1020,13,10,250,24,76019
2019-02-08,3,-2,0.0,10.1,1,22,09:35 AM,09:39 PM,07:18 AM,06:07 PM,-14,-4,1,-4,23,28,34,0.0,1038,3,10,46,17,76019
2019-02-09,3,2,0.0,7.0,1,29,10:05 AM,10:33 PM,07:17 AM,06:08 PM,-7,-1,3,-1,16,71,53,1.7,1035,3,7,98,12,76019
2019-02-10,6,2,0.0,5.5,1,37,10:36 AM,11:30 PM,07:17 AM,06:09 PM,2,2,4,2,12,99,88,2.6,1024,6,6,149,10,76019
2019-02-11,16,7,0.0,8.5,3,44,11:09 AM,No moonset,07:16 AM,06:10 PM,10,10,12,10,26,74,88,9.0,1012,16,8,202,15,76019
2019-02-12,15,6,0.0,11.0,4,52,11:45 AM,12:27 AM,07:15 AM,06:11 PM,1,8,11,8,29,0,53,0.0,1021,15,10,306,18,76019
2019-02-13,16,8,0.0,11.0,4,60,12:24 PM,01:27 AM,07:14 AM,06:12 PM,-0,9,11,9,25,12,46,0.0,1022,16,10,184,12,76019
2019-02-14,25,11,0.0,11.0,5,67,01:11 PM,02:29 AM,07:13 AM,06:13 PM,7,15,17,15,40,8,55,0.0,1009,25,10,209,22,76019
2019-02-15,24,8,0.0,11.0,5,75,02:04 PM,03:33 AM,07:12 AM,06:14 PM,8,16,17,16,21,14,57,0.0,1008,24,10,224,14,76019
2019-02-16,8,1,0.0,11.0,3,82,03:05 PM,04:35 AM,07:11 AM,06:15 PM,-2,2,5,2,14,19,61,0.0,1012,8,10,97,12,76019
2019-02-17,11,3,0.0,10.1,2,90,04:12 PM,05:35 AM,07:10 AM,06:15 PM,-0,5,8,5,18,30,59,0.0,1013,11,10,174,15,76019
2019-02-18,7,2,0.0,10.1,1,97,05:24 PM,06:29 AM,07:09 AM,06:16 PM,-5,1,5,1,24,43,49,0.0,1025,7,10,46,18,76019
2019-02-19,4,3,0.0,5.5,1,100,06:35 PM,07:18 AM,07:08 AM,06:17 PM,-1,-0,3,-0,21,86,76,9.0,1020,4,7,63,16,76019
2019-02-20,15,2,0.0,10.1,2,88,07:46 PM,08:02 AM,07:07 AM,06:18 PM,1,5,8,5,16,52,67,0.0,1015,15,10,245,11,76019
2019-02-21,11,7,0.0,7.1,2,80,08:55 PM,08:42 AM,07:06 AM,06:19 PM,3,6,8,6,20,71,70,0.1,1016,11,10,114,11,76019
2019-02-22,11,7,0.0,5.6,2,73,10:01 PM,09:20 AM,07:04 AM,06:20 PM,7,7,9,7,13,90,90,2.1,1015,11,10,75,9,76019
2019-02-23,20,9,0.0,11.2,4,65,11:06 PM,09:57 AM,07:03 AM,06:20 PM,3,12,14,12,32,31,57,0.2,1011,20,8,226,23,76019
2019-02-24,17,5,0.0,11.2,4,57,No moonrise,10:33 AM,07:02 AM,06:21 PM,-2,8,10,8,20,0,43,0.0,1027,17,10,210,11,76019
2019-02-25,17,7,0.0,11.2,4,50,12:08 AM,11:12 AM,07:01 AM,06:22 PM,1,10,11,10,21,8,48,0.0,1025,17,10,132,12,76019
2019-02-26,16,9,0.0,5.6,3,42,01:08 AM,11:53 AM,07:00 AM,06:23 PM,10,11,13,11,19,81,83,0.1,1021,16,10,146,11,76019
2019-02-27,17,3,0.0,5.8,3,35,02:06 AM,12:36 PM,06:59 AM,06:24 PM,9,11,12,11,15,97,82,0.7,1019,17,7,132,10,76019
2019-02-28,9,0,0.0,11.6,1,27,03:00 AM,01:23 PM,06:58 AM,06:25 PM,-7,-0,3,-0,17,40,47,0.2,1022,9,10,275,13,76019
2019-03-01,9,3,0.0,7.3,2,26,03:51 AM,02:12 PM,06:56 AM,06:25 PM,-2,3,5,3,8,58,62,0.1,1020,9,10,76,8,76019
2019-03-02,6,4,0.0,5.9,2,19,04:37 AM,03:04 PM,06:55 AM,06:26 PM,1,2,5,2,13,71,75,1.8,1021,6,8,65,10,76019
2019-03-03,6,-1,0.0,10.2,1,12,05:20 AM,03:57 PM,06:54 AM,06:27 PM,-2,-1,4,-1,27,60,67,2.2,1023,6,10,183,22,76019
2019-03-04,1,-4,0.0,11.6,2,4,05:59 AM,04:51 PM,06:53 AM,06:28 PM,-14,-7,-2,-7,24,22,40,0.0,1032,1,10,41,19,76019
2019-03-05,8,-3,0.0,11.6,2,0,06:34 AM,05:46 PM,06:52 AM,06:29 PM,-14,-2,2,-2,15,3,30,0.0,1034,8,10,242,13,76019
2019-03-06,11,4,0.0,10.2,2,0,07:07 AM,06:40 PM,06:50 AM,06:29 PM,-6,5,7,5,16,14,40,0.0,1030,11,10,150,10,76019
2019-03-07,21,6,0.0,10.2,3,3,07:38 AM,07:35 PM,06:49 AM,06:30 PM,9,11,14,11,35,32,79,0.0,1017,21,10,189,20,76019
2019-03-08,26,15,0.0,8.8,5,10,08:08 AM,08:29 PM,06:48 AM,06:31 PM,14,20,20,20,31,36,74,0.0,1010,26,10,203,17,76019
2019-03-09,24,19,0.0,11.6,5,17,08:38 AM,09:25 PM,06:46 AM,06:32 PM,9,21,21,21,33,44,54,10.1,1008,24,9,230,21,76019
2019-03-10,14,12,0.0,10.2,3,24,09:10 AM,10:21 PM,06:45 AM,06:32 PM,4,12,13,12,20,49,55,0.5,1018,14,10,71,15,76019
2019-03-11,16,12,0.0,5.9,3,32,09:45 AM,11:20 PM,06:44 AM,06:33 PM,10,13,14,13,19,99,82,8.5,1023,16,9,56,13,76019
2019-03-12,20,13,0.0,6.0,4,39,10:22 AM,No moonset,06:43 AM,06:34 PM,15,16,16,16,25,100,92,8.8,1017,20,8,127,21,76019
2019-03-13,23,13,0.0,11.6,4,46,11:05 AM,12:20 AM,06:41 AM,06:35 PM,12,19,19,19,47,41,66,23.4,1003,23,9,197,19,76019
2019-03-14,17,11,0.0,11.6,4,54,11:54 AM,01:22 AM,06:40 AM,06:35 PM,2,14,15,14,32,8,42,0.2,1014,17,10,293,19,76019
2019-03-15,14,7,0.0,11.6,4,61,12:49 PM,02:22 AM,06:39 AM,06:36 PM,-3,8,10,8,26,26,39,0.0,1029,14,10,64,20,76019
2019-03-16,17,7,0.0,11.6,4,68,01:52 PM,03:21 AM,06:37 AM,06:37 PM,-3,10,12,10,13,3,37,0.0,1030,17,10,53,11,76019
2019-03-17,19,9,0.0,11.6,5,75,02:59 PM,04:15 AM,06:36 AM,06:38 PM,-0,14,14,14,7,6,38,0.0,1027,19,10,112,6,76019
2019-03-18,21,11,0.0,11.6,5,83,04:09 PM,05:06 AM,06:35 AM,06:38 PM,1,15,16,15,9,10,39,0.0,1025,21,10,135,7,76019
2019-03-19,20,11,0.0,11.6,5,90,05:20 PM,05:51 AM,06:34 AM,06:39 PM,3,16,16,16,17,15,44,0.0,1024,20,10,182,13,76019
2019-03-20,18,11,0.0,11.6,5,97,06:30 PM,06:32 AM,06:32 AM,06:40 PM,6,15,15,15,20,14,54,0.0,1023,18,10,271,14,76019
2019-03-21,25,12,0.0,11.6,5,100,07:39 PM,07:11 AM,06:31 AM,06:40 PM,3,18,18,18,12,2,38,0.0,1022,25,10,264,10,76019
2019-03-22,24,13,0.0,11.6,5,88,08:45 PM,07:49 AM,06:30 AM,06:41 PM,6,18,19,18,16,7,46,0.0,1020,24,10,133,12,76019
2019-03-23,21,15,0.0,6.1,4,81,09:51 PM,08:26 AM,06:28 AM,06:42 PM,13,18,18,18,36,56,73,19.9,1016,21,9,179,23,76019
2019-03-24,26,17,0.0,11.6,5,74,10:54 PM,09:05 AM,06:27 AM,06:43 PM,17,21,21,21,30,40,77,8.0,1016,26,10,196,22,76019
2019-03-25,22,14,0.0,11.6,5,66,11:55 PM,09:47 AM,06:26 AM,06:43 PM,11,18,18,18,21,4,64,3.6,1021,22,10,65,16,76019
2019-03-26,22,12,0.0,11.6,5,59,No moonrise,10:30 AM,06:24 AM,06:44 PM,9,17,17,17,14,1,61,0.0,1027,22,10,62,12,76019
2019-03-27,23,11,0.0,11.6,5,52,12:53 AM,11:17 AM,06:23 AM,06:45 PM,9,16,17,16,24,16,62,0.0,1024,23,10,153,18,76019
2019-03-28,23,13,0.0,11.6,5,45,01:46 AM,12:06 PM,06:22 AM,06:46 PM,12,18,19,18,34,15,67,0.4,1019,23,10,182,24,76019
2019-03-29,20,15,0.0,7.5,4,37,02:35 AM,12:58 PM,06:20 AM,06:46 PM,15,18,18,18,39,64,83,1.8,1013,20,9,185,28,76019
2019-03-30,17,9,0.0,7.5,3,30,03:19 AM,01:51 PM,06:19 AM,06:47 PM,8,12,13,12,35,55,68,0.3,1018,17,9,204,25,76019
2019-03-31,13,5,0.0,11.6,3,26,03:59 AM,02:45 PM,06:18 AM,06:48 PM,-3,6,9,6,25,25,45,0.0,1029,13,10,23,20,76019
2019-04-01,16,7,0.0,11.6,4,9,04:35 AM,03:39 PM,06:16 AM,06:48 PM,-2,10,11,10,9,21,42,0.0,1025,16,10,142,7,76019
2019-04-02,21,6,0.0,10.2,4,1,05:08 AM,04:33 PM,06:15 AM,06:49 PM,4,12,13,12,24,26,56,0.0,1022,21,10,176,18,76019
2019-04-03,18,10,0.0,7.5,3,0,05:40 AM,05:28 PM,06:14 AM,06:50 PM,8,13,14,13,32,54,67,0.3,1019,18,9,163,22,76019
2019-04-04,28,16,0.0,11.6,5,0,06:10 AM,06:23 PM,06:13 AM,06:50 PM,16,21,21,21,28,45,75,8.8,1014,28,8,221,20,76019
2019-04-05,26,14,0.0,8.9,5,0,06:40 AM,07:19 PM,06:11 AM,06:51 PM,15,20,20,20,14,36,74,0.0,1015,26,10,109,11,76019
2019-04-06,22,18,0.0,8.9,5,6,07:12 AM,08:16 PM,06:10 AM,06:52 PM,17,20,21,20,25,74,87,5.5,1012,22,8,155,17,76019
2019-04-07,23,16,0.0,6.2,5,14,07:46 AM,09:15 PM,06:09 AM,06:53 PM,17,19,20,19,16,83,89,13.3,1012,23,6,176,12,76019
2019-04-08,28,17,0.0,10.3,5,21,08:22 AM,10:15 PM,06:08 AM,06:53 PM,14,22,22,22,21,35,62,8.9,1014,28,9,323,16,76019
2019-04-09,30,19,0.0,11.6,7,29,09:03 AM,11:16 PM,06:06 AM,06:54 PM,11,25,25,24,15,2,45,0.0,1012,30,10,221,11,76019
2019-04-10,31,19,0.0,11.6,7,36,09:50 AM,No moonset,06:05 AM,06:55 PM,13,25,25,24,45,14,52,0.0,1002,31,10,177,32,76019
2019-04-11,19,16,0.0,8.9,4,44,10:42 AM,12:17 AM,06:04 AM,06:56 PM,5,18,19,18,30,40,42,0.2,1004,19,10,268,22,76019
2019-04-12,21,11,0.0,11.6,5,52,11:42 AM,01:15 AM,06:03 AM,06:56 PM,4,15,16,15,19,12,45,0.2,1012,21,10,90,15,76019
2019-04-13,16,6,0.0,7.6,3,59,12:45 PM,02:09 AM,06:02 AM,06:57 PM,11,11,13,11,45,91,86,41.9,1005,16,7,80,24,76019
2019-04-14,21,7,0.0,12.6,5,67,01:52 PM,02:59 AM,06:00 AM,06:58 PM,5,11,13,11,30,20,57,0.1,1015,21,10,300,23,76019
2019-04-15,25,12,0.0,13.0,4,74,03:00 PM,03:45 AM,05:59 AM,06:58 PM,9,17,18,17,36,17,59,0.0,1015,25,10,181,25,76019
2019-04-16,23,15,0.0,9.4,4,82,04:08 PM,04:26 AM,05:58 AM,06:59 PM,15,19,20,19,39,57,77,0.3,1014,23,10,180,27,76019
2019-04-17,25,19,0.0,10.8,5,89,05:17 PM,05:05 AM,05:57 AM,07:00 PM,19,23,23,21,38,80,85,6.8,1008,25,8,184,27,76019
2019-04-18,21,17,0.0,12.1,4,97,06:23 PM,05:42 AM,05:56 AM,07:01 PM,12,19,19,19,30,40,67,16.6,1009,21,9,306,22,76019
2019-04-19,19,12,0.0,13.5,5,100,07:30 PM,06:19 AM,05:55 AM,07:01 PM,5,15,16,15,31,4,50,0.0,1018,19,10,332,23,76019
2019-04-20,26,15,0.0,13.5,6,88,08:35 PM,06:57 AM,05:53 AM,07:02 PM,9,20,20,20,16,0,50,0.0,1017,26,10,218,12,76019
2019-04-21,27,15,0.0,13.5,6,81,09:39 PM,07:38 AM,05:52 AM,07:03 PM,14,20,21,20,38,7,68,0.0,1013,27,10,179,27,76019
2019-04-22,26,18,0.0,10.9,5,73,10:39 PM,08:20 AM,05:51 AM,07:04 PM,16,22,22,21,32,62,75,0.0,1015,26,10,177,23,76019
2019-04-23,24,17,0.0,13.5,5,65,11:37 PM,09:07 AM,05:50 AM,07:04 PM,17,21,22,21,24,38,80,8.0,1015,24,10,174,17,76019
2019-04-24,22,16,0.0,9.7,4,58,No moonrise,09:56 AM,05:49 AM,07:05 PM,16,18,19,18,20,64,87,39.7,1012,22,8,200,12,76019
2019-04-25,27,14,0.0,13.6,6,50,12:28 AM,10:48 AM,05:48 AM,07:06 PM,12,21,21,20,14,10,62,1.3,1011,27,10,306,11,76019
2019-04-26,25,16,0.0,13.6,6,43,01:15 AM,11:42 AM,05:47 AM,07:06 PM,9,20,20,20,22,3,51,0.0,1020,25,10,84,16,76019
2019-04-27,29,16,0.0,13.6,6,35,01:57 AM,12:36 PM,05:46 AM,07:07 PM,15,23,23,22,32,9,64,0.0,1012,29,10,189,23,76019
2019-04-28,28,18,0.0,13.3,5,28,02:34 AM,01:30 PM,05:45 AM,07:08 PM,18,23,23,22,29,24,79,9.5,1011,28,9,176,23,76019
2019-04-29,27,18,0.0,9.7,5,20,03:09 AM,02:24 PM,05:44 AM,07:09 PM,18,23,23,22,33,67,78,0.3,1012,27,10,180,25,76019
2019-04-30,26,21,0.0,9.7,5,13,03:41 AM,03:19 PM,05:43 AM,07:09 PM,20,25,25,23,43,69,83,42.6,1011,26,8,170,27,76019
2019-05-01,29,22,0.0,13.7,6,12,04:11 AM,04:14 PM,05:42 AM,07:10 PM,21,27,27,24,41,33,83,79.5,1012,29,7,179,24,76019
2019-05-02,27,18,0.0,13.7,5,5,04:41 AM,05:10 PM,05:41 AM,07:11 PM,18,23,23,22,19,14,78,31.6,1015,27,9,159,13,76019
2019-05-03,26,19,0.0,13.3,5,0,05:13 AM,06:07 PM,05:40 AM,07:12 PM,17,22,22,22,16,30,74,1.7,1013,26,10,156,12,76019
2019-05-04,26,18,0.0,13.3,5,0,05:45 AM,07:06 PM,05:39 AM,07:12 PM,16,22,22,21,15,40,75,14.3,1012,26,9,42,12,76019
2019-05-05,28,16,0.0,13.8,6,2,06:21 AM,08:07 PM,05:38 AM,07:13 PM,17,23,23,22,16,3,74,0.0,1012,28,10,149,13,76019
2019-05-06,28,20,0.0,13.8,5,9,07:01 AM,09:10 PM,05:37 AM,07:14 PM,18,24,24,24,27,18,72,1.0,1013,28,10,168,20,76019
2019-05-07,27,19,0.0,11.0,5,17,07:47 AM,10:11 PM,05:36 AM,07:15 PM,19,25,25,23,27,47,81,9.0,1013,27,10,162,19,76019
2019-05-08,25,20,0.0,13.3,5,24,08:38 AM,11:12 PM,05:35 AM,07:15 PM,19,23,23,22,43,45,84,18.8,1006,25,8,180,27,76019
2019-05-09,21,14,0.0,9.8,4,31,09:36 AM,No moonset,05:35 AM,07:16 PM,15,18,18,18,31,54,81,0.4,1012,21,9,199,23,76019
2019-05-10,18,10,0.0,8.6,3,39,10:38 AM,12:07 AM,05:34 AM,07:17 PM,8,12,13,12,23,79,71,0.9,1018,18,9,25,19,76019
2019-05-11,19,14,0.0,9.8,4,46,11:43 AM,12:58 AM,05:33 AM,07:18 PM,13,16,16,16,15,90,79,8.1,1014,19,9,163,12,76019
2019-05-12,27,13,0.0,13.9,6,53,12:50 PM,01:44 AM,05:32 AM,07:18 PM,13,20,21,20,9,11,66,0.0,1013,27,10,244,7,76019
2019-05-13,28,17,0.0,13.9,6,60,01:56 PM,02:25 AM,05:31 AM,07:19 PM,14,23,23,22,15,5,63,0.0,1014,28,10,161,11,76019
2019-05-14,29,18,0.0,13.9,7,68,03:02 PM,03:03 AM,05:31 AM,07:20 PM,15,24,24,23,14,11,62,0.1,1015,29,10,172,11,76019
